instagram_account,username,comment
https://www.instagram.com/erlynda_queen/,erlynda_queen,Yeayy❤️❤️❤️
https://www.instagram.com/fenikaazz_/,fenikaazz_,Selamat pak shiballl shakiyaaaaaaaaa
https://www.instagram.com/sumadimorotani/,sumadimorotani,Org2 yg merasa pintar dan hebat2 tunjukan bhwa anda lbh hbt dr blimbing sayur
https://www.instagram.com/merde_ka24/,merde_ka24,😂😂🥴🤣😖😂😂
https://www.instagram.com/rgndhka/,rgndhka,ganteng banget ahn hyo-seop
https://www.instagram.com/hbbntsany_/,hbbntsany_,Semoga Indonesia menjadi lebih baik🔥🔥
https://www.instagram.com/zaenalarifin2203/,zaenalarifin2203,Karepmu
https://www.instagram.com/rizki_aprilio08/,rizki_aprilio08,"Pendukung 01 & 03 gausah ikut"" Nagih janji presiden 02,kalian ga di ajak🔥"
https://www.instagram.com/chandra_olivia_sykes/,chandra_olivia_sykes,goyang gemoy 😂😂 tarik siss....
https://www.instagram.com/rabi.ad/,rabi.ad,Semoga amanah
https://www.instagram.com/rni_perdiansyah/,rni_perdiansyah,🤝
https://www.instagram.com/chandra_olivia_sykes/,chandra_olivia_sykes,
https://www.instagram.com/sry_oikawa/,sry_oikawa,Gimana bang😎
https://www.instagram.com/aryodakemal/,aryodakemal,selamat
https://www.instagram.com/pasaribu9424/,pasaribu9424,Mantap sekali melihat bpk.Prabowo dan bpk.Gibran akhirnya menjadi pemimpin bangsa Negara kita Negara Republik Indonesia yg tercinta ini..Selamat bertugas dan selamat berkarya untuk bangsa kita yg tercinta ini..Tuhan memberkati dan menyertai bapak berdua❤️
https://www.instagram.com/sriiihawa/,sriiihawa,❤️❤️❤️❤️❤️❤️
https://www.instagram.com/sryyn_45/,sryyn_45,Selamat pak prabowo tapi tidak wakilnya
https://www.instagram.com/tololnesia/,tololnesia,"Kantor CNN saat ini: ""Bos (USA), prabowo menang, gimana nih? Dia kan deket China, perlu bikin berita tertentu gak nih, Bos?"""
https://www.instagram.com/kim_moonza/,kim_moonza,Alhamdulillah selamat selamat m👏👏
https://www.instagram.com/ditiyawn/,ditiyawn,Menyalaaaa😍🔥
https://www.instagram.com/mniwwirawan20/,mniwwirawan20,Yah mereka yang jadi Presiden hmmm. Bagus deh kalau begitu 😂😂😂
https://www.instagram.com/rifjalu9/,rifjalu9,ada yg panas dingin
https://www.instagram.com/japrakhos/,japrakhos,Kasih prabowo kekuasaan kalau baik kita bersyukur kalau buruk negara ini jadinya kita kuliti satu2 yg all in all in
https://www.instagram.com/vivie_11/,vivie_11,"Kita mh cuma nontonin aja ke depannya gmn, tinggal tunggu janji2 saat kampanye nya"
https://www.instagram.com/aschiesalon/,aschiesalon,"Ingat pk Gibran dan pk Bowo yg terhormat satpol PP bubarkan saja ya ,nuhuuun sateu acanna"
https://www.instagram.com/sya19_888/,sya19_888,Congrats..semoga amanah mengemban tugas dan menyayangi rakyatnya dg segala bentuk. Aaamiin
https://www.instagram.com/ahdaf_saqinah/,ahdaf_saqinah,Wakil presidennya itu lo......yang lalu terlalu tua...eehh yang sekarang terlalu muda.
https://www.instagram.com/ari17.id/,ari17.id,Selamat 👏
https://www.instagram.com/bobby_tribuanaa/,bobby_tribuanaa,Alhamdulillah 👏🔥🙌❤️
https://www.instagram.com/monicaayur/,monicaayur,👏👏
https://www.instagram.com/m.ortega150/,m.ortega150,🤮🤮🤮🤮🤮
https://www.instagram.com/eko_sarjito/,eko_sarjito,Allah mboten sare mas..
https://www.instagram.com/mister_indrakusuma/,mister_indrakusuma,"Congratulations on becoming the president  and . For the next 5 years, please give your best to Indonesia."
https://www.instagram.com/arj_sewaalatevent_jabodetabek/,arj_sewaalatevent_jabodetabek,Selamat bekerja pak..
https://www.instagram.com/otwmakkah/,otwmakkah,"bagus kita dukung, ga bagus kita kritik. fair enough"
https://www.instagram.com/arj_sewaalatevent_jabodetabek/,arj_sewaalatevent_jabodetabek,Kalo GK bole dari awal Mase..
https://www.instagram.com/annisadzulvinaa_09/,annisadzulvinaa_09,Emang eak
https://www.instagram.com/ddtmoln4/,ddtmoln4,Sy bangga sm bp prabowo tp sy amit2 sm wakilnya
https://www.instagram.com/prince.antonycool/,prince.antonycool,Kerenz INDONESIA EMAS👏👏👏
https://www.instagram.com/harisjr__/,harisjr__,Semoga Amanah. Hukum ditegakan se adil adilnya dan Tdk ada 271T lagi... 🌾
https://www.instagram.com/andrevrgntr/,andrevrgntr,Presiden serah deh. Wapresnya lmao 🤣🤣
https://www.instagram.com/feytrixie/,feytrixie,Telak😍😍❤️
https://www.instagram.com/rianti_lopez/,rianti_lopez,Alhamdulillah wa syukurillah...semoga makin jaya Indonesia ku😍
https://www.instagram.com/valdicahya26/,valdicahya26,
https://www.instagram.com/faizalabdillah7/,faizalabdillah7,Uraaaa 🔥🔥🔥
https://www.instagram.com/emii_suryanti02/,emii_suryanti02,❤️❤️
https://www.instagram.com/juliobrayenmbembok/,juliobrayenmbembok,Congrats pak Bowo dan pak gibran
https://www.instagram.com/ekobsembiring/,ekobsembiring,Najs buat wakilny
https://www.instagram.com/ainanadda/,ainanadda,🔥🔥🔥
https://www.instagram.com/loecy_widya/,loecy_widya,Akhirnya pak Prabowo menjadi presiden sesuai yang diimpikan selama bertahun-tahun. Selamat mempertanggung jawabkan segala yang menjadi amanah.
https://www.instagram.com/robbysoerapradja/,robbysoerapradja,
https://www.instagram.com/hyper_manst/,hyper_manst,🔥🔥🔥
https://www.instagram.com/yogias____/,yogias____,Selamat pak.  Aku tetep Pdip 🔥
https://www.instagram.com/ar.fiannn/,ar.fiannn,Terus abah anies gimana?
https://www.instagram.com/sodara_78/,sodara_78,Alhamdulillah 🤲
https://www.instagram.com/faintest_ide/,faintest_ide,Menyala pak prabowo
https://www.instagram.com/juansyah_rs/,juansyah_rs,"Menyala abangku, kita lihat manuver anak muda🔥🔥🔥 salam bhineka tungal ika yakin indonesia maju, kalau bagus lansung presiden 2029"
https://www.instagram.com/cica_indra_83/,cica_indra_83,Alhm dullillah akhirnya dengan segala kesulitan dan kesusahan kesabaran silih berganti  akhirnya  resmi jg amiiin🤲🤲🤲
https://www.instagram.com/rioirawan667/,rioirawan667,🙌🙌🔥👍
https://www.instagram.com/valroozz/,valroozz,Alhamdulillah 💙💙💙💙
https://www.instagram.com/nafisahbazher/,nafisahbazher,Biarpun kmrn pendukung no 1 tapi mau ngucapin selamat buat pak prabowo! Moga sehat2 selama 5 tahun kedepan ya pak bisa selesaikan 5 tahun kedepan dengan baik aamiin
https://www.instagram.com/rinasheena5/,rinasheena5,BODO AMAT YG PENTING KITA HIDUP SENDIRI GA USAH PEDULIIN WOWO GIBRAN. ANGGEP AJA MEREKA ODGJ🤣🤣🤣
https://www.instagram.com/dappokk/,dappokk,Alhamdulillah  mukbang awan iki
https://www.instagram.com/bevi_ningsih/,bevi_ningsih,Alhamdulillah selamat kepada bp Prabowo Subianto dan  bp Gibran Rakabuming Raka atas penetapan nya sebagai presiden dn wakil. presiden RI terpilih 2024 - 2029 semoga berkah sehat  lancar dan amanah amiin..
https://www.instagram.com/putriramadhani.rn/,putriramadhani.rn,anak abah apa mau pindah planet😂
https://www.instagram.com/maricha2372/,maricha2372,Alhamdulillah
https://www.instagram.com/ikhwanhardiman/,ikhwanhardiman,.
https://www.instagram.com/marchell8wijaya/,marchell8wijaya,❤️❤️❤️
https://www.instagram.com/sriwahyupuspito/,sriwahyupuspito,Congratulations🙏
https://www.instagram.com/fadlydjamalullael/,fadlydjamalullael,Semoga amanah🔥🔥🔥
https://www.instagram.com/annrach20/,annrach20,Ntar selama 5tahun..didepan kantor Komnas HAM akan terpasang photo prabowo dan di MK akan terpampang photo gibran sebagai anak haram konstitusi..mengenaskan😢
https://www.instagram.com/arrazka_97/,arrazka_97,🔥🔥 Menyala
https://www.instagram.com/muhammadismailreza/,muhammadismailreza,Congrast🔥
https://www.instagram.com/yana_annay17/,yana_annay17,Gasss🔥
https://www.instagram.com/azman_hadi1/,azman_hadi1,"Presiden nya gagah,wakil nya ampundah😂😂"
https://www.instagram.com/wahyugusti5/,wahyugusti5,Anjing anjing curang
https://www.instagram.com/wahyugusti5/,wahyugusti5,Kacung  kacung kecurangan
https://www.instagram.com/inda.andryani/,inda.andryani,Serakah
https://www.instagram.com/deni_sup09/,deni_sup09,Hahaha 🤣🤣🤣
https://www.instagram.com/selly_pangestuti6/,selly_pangestuti6,👏🏻👏🏻
https://www.instagram.com/andiika.22/,andiika.22,menyala bapakku🔥
https://www.instagram.com/wahyugusti5/,wahyugusti5,Hai Dari aceh Hingga  Papua merdekalah kalian masing2 acwh Merdeka Jawa Merdeka Papua Merdeka  tiada lagi Rakyat NKRI. Rakyat tidak pernah memilih Kacung  dan jendral kacung pecatan TNI.
https://www.instagram.com/altinlatief/,altinlatief,Wakilnya bisa di ganti ???
https://www.instagram.com/hl_juwi/,hl_juwi,Selamat pak praboro😍
https://www.instagram.com/desta_weei/,desta_weei,Maaf mereka hanya pemenang yg cacat hukum..
https://www.instagram.com/ihsanul_hamid/,ihsanul_hamid,Kok kyak ngak c....😂
https://www.instagram.com/ihsan_elvis007/,ihsan_elvis007,"Ya semoga cepat mampus Ya, dan setelah mampus kalian berdua lompat aja terus ke dalam neraka jahannam sana ya?😂"
https://www.instagram.com/vickz_lee/,vickz_lee,😂😂😂😂😂
https://www.instagram.com/ikaikul87/,ikaikul87,🔥🔥🔥
https://www.instagram.com/_zeeputraaaa17/,_zeeputraaaa17,Ciee Penyembah Sekte Anis Ganjar pada panas 😂 kebakaran yah 🔥
https://www.instagram.com/dfmaulana.id/,dfmaulana.id,Ditunggu makan gratis nya ya pak
https://www.instagram.com/rafialif007/,rafialif007,"Semoga pajak gak naik, semoga anggaran pendidikan tidak dipotong demi maksitis,"
https://www.instagram.com/hsp_2010/,hsp_2010,Alhamdulillah ga sekolah lg...JD perlu memandang ke dinding kelas🤕
https://www.instagram.com/ary781195/,ary781195,Opo kiiiii
https://www.instagram.com/febrian_dmartono/,febrian_dmartono,🙌❤️🙌
https://www.instagram.com/moppaanbiya/,moppaanbiya,🔥❤️
https://www.instagram.com/itsme.rynaaaa/,itsme.rynaaaa,Selamat bapak🔥🔥🔥
https://www.instagram.com/al.sen27/,al.sen27,Siapa aja pemimpin nya rakyat hanya bisa ikut aturan pemerintah. Semoga bisa lebih baik dan adil.
https://www.instagram.com/nursafaatt/,nursafaatt,Sudah saatnya
https://www.instagram.com/jakasyakbandi/,jakasyakbandi,Aneh ni media kmrin kritik pedas skrg sok peduli
https://www.instagram.com/merryanggraini0906/,merryanggraini0906,Oke
https://www.instagram.com/jhfyddd/,jhfyddd,settingan
https://www.instagram.com/hendlesbattel/,hendlesbattel,"Waktu nya penghancuran, eh salah typo guys waktunya perubahan👏 takut di hujat euy"
https://www.instagram.com/sofyansyuhri/,sofyansyuhri,Gak kebayang gw klo jadi anak SD di depan kelas ada foto mas giblan 😂😂
https://www.instagram.com/adiwigunapj/,adiwigunapj,Selamat dan sukses untuk pak prabowo (saja)
https://www.instagram.com/viylne/,viylne,"Sek not fully end up..kuasa hukum Negara masih menyelidiki kpu sendiri perihal gibran.. kau tahu sendiri lah.. so let's see, kalau kpu terbukti melanggar sesuai uud. maka prabowo gibran batal jadi presiden"
https://www.instagram.com/faishal_amma/,faishal_amma,Mantap 🔥 dinding2 intansi akan dihiasi wapres  muda yg inspiratif
https://www.instagram.com/indrigas/,indrigas,"Kok gw malu ya lihat negri ini satu dipimpin seorg pelanggar Ham, satulg anak IPK 2.3 tar anak gw kuliah gpp rendah bs dibantu emak naik kls lg"
https://www.instagram.com/ungke_sanger13/,ungke_sanger13,Menyala Jendralku pak  & pak  Presiden & wakil Presiden Republik Indonesia 2024-2029 🔥🔥🔥🔥🔥🔥🔥🔥🤘🏻😎
https://www.instagram.com/anastasyacans_/,anastasyacans_,nyalain sendiri abangkuh🔥
https://www.instagram.com/nc.nai.nai/,nc.nai.nai,Oke gas oke gas
https://www.instagram.com/ampon_mier_alasyi/,ampon_mier_alasyi,😂😂😂😂
https://www.instagram.com/irayasmin0201/,irayasmin0201,"Pendukung paslon yg kalah, komen nya bikin ngakak sekali 🤣😝 apa kabarnya mak tarwiyah, mak iva villa 😂"
https://www.instagram.com/tutetdimitri/,tutetdimitri,Pemimpin abal abal
https://www.instagram.com/rahmanineti/,rahmanineti,Semoga amanah. Janji ya ga ngambil uang rakyat 🔥
https://www.instagram.com/_skyy_98/,_skyy_98,"Wilujeung bapak, semoga amanah yaaa"
https://www.instagram.com/elisminarti572/,elisminarti572,selamat kepada pelanggar etika dan ham
https://www.instagram.com/_mochinu/,_mochinu,dari b.j Habibie ke gibran😏
https://www.instagram.com/azma_syarah/,azma_syarah,🔥❤️
https://www.instagram.com/permen.coklat114/,permen.coklat114,Tetep kerasa ganjil pada wakilnya😢 seakan di paksakan.
https://www.instagram.com/permen.coklat114/,permen.coklat114,"5th, bakal natap wajah wakilnya di dinding2 sekolah dan kantor2. 😢"
https://www.instagram.com/harypurnomo2801/,harypurnomo2801,SELAMAT PRABOWO-GIBRAN PRESIDEN &WAKIL PRESIDEN TERPILIH TH 2024-2029
https://www.instagram.com/akbar_pahlev/,akbar_pahlev,"Presiden hasil manipulasi, kata Caknun"
https://www.instagram.com/sidua_/,sidua_,paracetamolnya mana nihhhh
https://www.instagram.com/the.idea.property/,the.idea.property,😢😢😢
https://www.instagram.com/imamwicaksono__/,imamwicaksono__,"Kayaknya salah tulis deh, yg betul kan prabowo dan jokowi😂 betul ga sih?"
https://www.instagram.com/lativahnovia88/,lativahnovia88,
https://www.instagram.com/riadhy_doank/,riadhy_doank,Selamat Pak  semoga ditangan Bapak Indonesi lebih baik kedepanya.
https://www.instagram.com/faruk_ubaisy_t01/,faruk_ubaisy_t01,Aseekk. Makan gratiss mkan gratis😂
https://www.instagram.com/sitihasna446/,sitihasna446,Ingat dengan semua janjinya semasa kampanyenya jgn amnesia
https://www.instagram.com/kurniahaki/,kurniahaki,sudah saya blokir akun wowo dan giban
https://www.instagram.com/kiflizulkifli7280/,kiflizulkifli7280,"kurang lbih 15 thun Bpk berjuang dan impikan untuk mimpin NKRI Akhirnya terwujud pak, slt yaa pak smoga amanah dlm mnjalankan tugas2 nya dlm memimpin NKRI slma 5thn ke dpn 🥰🥰"
https://www.instagram.com/bagus_firmanh/,bagus_firmanh,wah wah wah😂
https://www.instagram.com/pejuang__perubahan/,pejuang__perubahan,Selamat atas bangkit dan suburnya Nepotisme!! Biar manusia2 SDM rendah pendukung 02 itu merasakan sendiri hancurnya negeri ini di bawah pemimpin ambisi berkuasa dengan nepotisme menjijikkan nya!! Tunggu lah kehancuran Negeri ini!!! Kami pun menunggu!!!
https://www.instagram.com/luckywicaksono14/,luckywicaksono14,Selamat pak  semoga bapak bisa melindungi Indonesia dari kondisi global yang menuju kearah perang ini. Dengan pengalaman bapak di TNI mampu menjaga kesatuan Republik Indonesia.
https://www.instagram.com/ulir.penahan.anting/,ulir.penahan.anting,🙌🙌🙌
https://www.instagram.com/suhilie/,suhilie,"Alhamdulillah, Indonesia tidak punya presiden orang Yaman, prabowo presidenku 😍"
https://www.instagram.com/andresaptaa/,andresaptaa,Barisan Oposisi 🫱🏼‍🫲🏽
https://www.instagram.com/tasyy_harliman/,tasyy_harliman,selamat kepada Pelnggar HAM dan Konstitusi
https://www.instagram.com/circleofb/,circleofb,🔥🔥🔥🔥 menyala kesayangan akuhhh
https://www.instagram.com/andi_lest/,andi_lest,"Maaf, saya tidak mengakui Gibran sebagai Wapres"
https://www.instagram.com/rizky_b11/,rizky_b11,"Lebih tepatnya. ""Selamat atas keberhasilan Presiden  dalam membantu putranya melalui pamanhanda tercinta di MK menjadi Wakil Presiden terpilih"" 🙏🏻"
https://www.instagram.com/toyota_ilham/,toyota_ilham,No
https://www.instagram.com/fajarfajara/,fajarfajara,Ampun dah😂😂
https://www.instagram.com/herry.setyawan.2371/,herry.setyawan.2371,Mls nglihat yg kyk begini an
https://www.instagram.com/poerbadharma/,poerbadharma,Opini Rekayasa Semata  Politik Demi Kekuasaan Dinasti Dan Otoriter Yang Licik Jahat Buruk
https://www.instagram.com/hanreyd_/,hanreyd_,Saya pendukung MU terlepas dari kekalahan Paslon satu atau tiga saya ikhlas 02 jadi presiden karena saya pendukung MU
https://www.instagram.com/ecky_mv/,ecky_mv,Info pawai kemenangan 🔥👏🙌
https://www.instagram.com/tommybdg/,tommybdg,Nyanyi dulu biar ga tegang dan menghibur sebelah ya 2024 Anis presiden...2024 Anis presiden...Anis jadi presiden ....🥳🥳🥳🥳
https://www.instagram.com/dianidsl/,dianidsl,selamat y
https://www.instagram.com/keenan_imovic_908/,keenan_imovic_908,Wooow gagah banget yg sebelah kiri......😂😂😂
https://www.instagram.com/disepriandi/,disepriandi,Tombol yg mantau angka 58% tidak pecah 5th kedepan 😂
https://www.instagram.com/olah_rima23/,olah_rima23,Selamat 👏👏
https://www.instagram.com/arief.arief.1806/,arief.arief.1806,😂😂😂😂😂😂😂
https://www.instagram.com/galeri_annisa_frozenfood/,galeri_annisa_frozenfood,Takdir
https://www.instagram.com/sutikno_dvtng/,sutikno_dvtng,👏👍
https://www.instagram.com/ananda_edway/,ananda_edway,🔥🔥🔥
https://www.instagram.com/ne_ogyyyyyyy/,ne_ogyyyyyyy,MENYALAAAAAAA🔥🔥🔥🔥🙌🙌🙌
https://www.instagram.com/tivasaa_/,tivasaa_,"Skrng pada komen in wakilnya aja ya, kmrn wakil pak jokowi jga dikomentari terus, ktanya ga nongol lah, sklinya nongol dn berbicara malah dibilang 'mending diem aja dh pak'. Serba salah aja emng"
https://www.instagram.com/danisalfarizzi/,danisalfarizzi,"Keroco"" panas"
https://www.instagram.com/ahmaddahlansattar/,ahmaddahlansattar,Anak Muda itu sedang mewakila kita untuk menunjukkan ke dunia bahwa yg muda juga Bisa 👏👏
https://www.instagram.com/namalengkapsayaini/,namalengkapsayaini,Next baginda raja Gibran akan memimpin Indonesia 15 tahun kedepan😍😍😍
https://www.instagram.com/aussyalala/,aussyalala,Patah hati banget rasanya 😢
https://www.instagram.com/ucyafrianti/,ucyafrianti,Kpn pelantikannya?
https://www.instagram.com/jayendraff/,jayendraff,Wkwkwkwkwkwk
https://www.instagram.com/pindah_sare/,pindah_sare,"Gw setiap Prabowo nyalon pasti gw dukung, tp gara2 wakilnya si Samsul, gw jadi ogah milih 02"
https://www.instagram.com/r3_o177/,r3_o177,Enggan meliat poto sebelah kanan😢
https://www.instagram.com/iattai666/,iattai666,Ditunggu janji-janji manis kampanye.... selamat dan semoga Amanah !
https://www.instagram.com/wlan.jpg/,wlan.jpg,Nanti wakilnya kalau di undang acara PBB gimana tuh 😖
